X,Y,objectid,wri_id,mill_name_,group_name,latitude,longitude,iso,certificat,company_na,globalid
116.135899999833441,-2.138099999563208,2532,WRI_1924,Unknown,Unknown,-2.1381,116.1359,IDN,None,Unknown,{242D9FFB-F270-417F-8387-DDE93ADB9D65}
103.75469999992039,1.463400000333686,2533,WRI_193,Kilang Kelapa Sawit Sedenak,Unknown,1.4634,103.7547,MYS,None,Unknown,{A1168F6E-0191-47A8-82B6-1A440850F38F}
131.561400000447577,-1.075600000021134,2534,WRI_1934,Unknown,Unknown,-1.0756,131.5614,IDN,None,Unknown,{556EECFE-6461-449D-B8E4-69189BCC691A}
103.324799999848778,3.80219999982483,2535,WRI_194,Sri Jelutung Palm Oil Mill,Unknown,3.8022,103.3248,MYS,None,Unknown,{570F6D7B-7DAE-44CB-A575-EEA31F198639}
111.27530000028068,-2.339400000000497,2536,WRI_1940,Unknown,Unknown,-2.3394,111.2753,IDN,None,Unknown,{4BC8A427-B3FE-45F3-9DF0-0A19BB562242}
107.985100000352816,-2.69839999992389,2537,WRI_1942,Unknown,Unknown,-2.6984,107.9851,IDN,None,Unknown,{B2D07125-94BA-4752-9389-5F38F77F3F9D}
100.94690000036374,4.173300000004621,2538,WRI_195,Kilang Kelapa Sawit Felcra Seberang Perak,Unknown,4.1733,100.9469,MYS,None,Unknown,{A1EA4DE0-6D32-48F1-A3FF-6FECCC1285F6}
100.598900000328356,1.475900000163538,2539,WRI_1950,Unknown,Unknown,1.4759,100.5989,IDN,None,Unknown,{87EE1782-94C4-41CB-A67F-AB21EE690B67}
100.9280999997072,0.707800000001142,2540,WRI_1955,Unknown,Unknown,0.7078,100.9281,IDN,None,Unknown,{301D624F-0654-4FD6-BE5D-E75324E58C23}
101.787299999800808,2.996200000438284,2541,WRI_196,Kilang Kelapa Sawit Lima Blas,Unknown,2.9962,101.7873,MYS,None,Unknown,{0E901E6A-7128-4B57-B1C3-180B387BF802}
115.924100000282735,4.987199999892286,2542,WRI_1960,Unknown,Unknown,4.9872,115.9241,MYS,None,Unknown,{38AC9B50-57D9-444A-B143-DD10BEC504BB}
97.852100000426816,4.725199999954837,2543,WRI_1965,Unknown,Unknown,4.7252,97.8521,IDN,None,Unknown,{144D990E-2F07-4C1D-8014-B5CA6FD74576}
98.873499999562213,3.412400000370003,2544,WRI_1968,Unknown,Unknown,3.4124,98.8735,IDN,None,Unknown,{F2C2A3C2-98EA-4E2E-B482-DCB492428806}
100.075100000126369,2.236699999617512,2545,WRI_1969,Unknown,Unknown,2.2367,100.0751,IDN,None,Unknown,{F3A1A641-A954-405E-9473-FFC64D5B9376}
101.255800000309463,3.724400000364495,2546,WRI_197,Kilang Kelapa Sawit Ulu Basir,Unknown,3.7244,101.2558,MYS,None,Unknown,{92FE8CDD-D2A9-4B50-907C-2BE97A384907}
100.09000000001123,1.399999999701233,2547,WRI_1970,Unknown,Unknown,1.4,100.09,IDN,None,Unknown,{3088DDB8-C82D-4410-8E57-59C303B3212A}
100.083899999955875,2.241100000052504,2548,WRI_1972,Unknown,Unknown,2.2411,100.0839,IDN,None,Unknown,{D73453DF-C3AF-46FA-BAEB-42EB3C4BC0DC}
116.478399999863129,-2.442399999695519,2549,WRI_1979,Unknown,Unknown,-2.4424,116.4784,IDN,None,Unknown,{813D5344-0C8C-4487-86A6-77DA4D8A753B}
100.628399999624037,5.193599999561319,2550,WRI_198,Kilang Kelapa Sawit Batu Lintang,Unknown,5.1936,100.6284,MYS,RSPO Certified,Unknown,{335549A1-268F-422A-BD31-3E8582D39343}
111.236800000240621,-2.626799999918369,2551,WRI_1983,Unknown,Unknown,-2.6268,111.2368,IDN,None,Unknown,{CD9FDF06-EA7C-416B-BA06-EF84F6679816}
111.850999999834343,1.097199999802073,2552,WRI_1984,Unknown,Unknown,1.0972,111.851,MYS,None,Unknown,{BB2C27F3-3153-46FC-8C27-334F339B5034}
103.24000000002188,3.569999999638925,2553,WRI_1986,Unknown,Unknown,3.57,103.24,MYS,None,Unknown,{81A8A971-6D86-4E2D-B47A-8BC0C858AD3E}
110.479599999599841,-1.382700000267286,2554,WRI_1988,Unknown,Unknown,-1.3827,110.4796,IDN,None,Unknown,{0BDE1C19-5603-4EE2-A533-92689670C8B1}
101.244299999807509,0.055899999797366,2555,WRI_1989,Unknown,Unknown,0.0559,101.2443,IDN,None,Unknown,{CE770949-C90F-437A-A9AB-73398FCC600F}
100.629399999706749,5.504399999756288,2556,WRI_199,Kilang Kelapa Sawit Sungai Dingin,Unknown,5.5044,100.6294,MYS,None,Unknown,{D10402FF-F310-4443-96F7-891435214D6C}
103.142000000001573,3.15129999959492,2557,WRI_1996,Unknown,Unknown,3.1513,103.142,MYS,None,Unknown,{05159BD1-E7A7-4FD9-B957-0EFC62BDD065}
103.623899999882326,1.802400000066119,2558,WRI_20,Revenue Direction Palm Oil Mill,Unknown,1.8024,103.6239,MYS,None,Unknown,{1D5FF309-CA75-4C86-BCCE-B8EE39846865}
103.856399999797546,-1.485999999810687,2559,WRI_2004,Unknown,Unknown,-1.486,103.8564,IDN,None,Unknown,{546BD705-54E1-4B49-AD74-573FBF868A44}
111.999999999581036,1.999999999950246,2560,WRI_201,Boustead Pelita Kanowit Oil Mill,Unknown,2,112,MYS,None,Unknown,{9EEE301D-5971-4335-9DC4-3F5B8B09EFE0}
103.145099999808807,-1.293400000428184,2561,WRI_2011,Unknown,Unknown,-1.2934,103.1451,IDN,None,Unknown,{6EBC2085-0A1B-42B3-9399-781D8C97CD8A}
112.67300000044456,-2.025300000429977,2562,WRI_2019,Unknown,Unknown,-2.0253,112.673,IDN,None,Unknown,{7B372664-31DE-452C-9F8A-04AF393E07BF}
105.438400000381833,-4.127599999927991,2563,WRI_2025,Unknown,Unknown,-4.1276,105.4384,IDN,None,Unknown,{111E1724-106F-4D39-A136-E838F5D1757B}
118.200000000314972,4.704200000034418,2564,WRI_2036,Unknown,Unknown,4.7042,118.2,MYS,None,Unknown,{2D7864CC-3397-4378-8A50-491CEF8784FD}
100.254400000133273,1.961200000077826,2565,WRI_2038,Unknown,Unknown,1.9612,100.2544,IDN,None,Unknown,{1A1E57BC-5848-4FEC-BBBB-F8504117CA96}
99.733499999721957,2.322300000289284,2566,WRI_2039,Unknown,Unknown,2.3223,99.7335,IDN,None,Unknown,{D3E973CE-A16F-407E-BF44-E077B99E4D0F}
101.674100000319996,3.192300000398132,2567,WRI_204,K.K.S Ulu Sembol,Unknown,3.1923,101.6741,MYS,None,Unknown,{BD27A586-7C47-4FE6-B085-85C52BBB2EAD}
112.00769999976869,-2.443000000231245,2568,WRI_2040,Unknown,Unknown,-2.443,112.0077,IDN,None,Unknown,{B151130C-AF62-41D4-B6E7-37F6AA7B63E8}
102.697499999620788,2.084899999708556,2569,WRI_2043,Unknown,Unknown,2.0849,102.6975,MYS,None,Unknown,{1BEFAA7B-AA28-417B-AB7B-74CEB2819CA7}
110.51630000038935,-2.141400000073467,2570,WRI_2044,Unknown,Unknown,-2.1414,110.5163,IDN,None,Unknown,{4951A671-46E9-4CB3-A116-260286F11FB5}
-82.788699999666846,8.424599999826921,2571,WRI_2051,Unknown,Unknown,8.4246,-82.7887,PAN,None,Unknown,{EB953146-CDD0-40AD-A9F3-02FEE2307CEE}
-73.047499999805495,4.296599999957702,2572,WRI_2055,Unknown,Unknown,4.2966,-73.0475,COL,None,Unknown,{1F745598-0807-4A86-B0A6-AB0B9E54A8DF}
103.858599999979489,1.693900000433698,2573,WRI_206,K.K.S Tai Tak,Unknown,1.6939,103.8586,MYS,None,Unknown,{2A8DF6D5-53DC-49EE-AE10-D5A562BA62A4}
99.330686000300489,8.000322000257116,2574,WRI_2063,Lamthap Mill,Univanich Palm Oil Public Company Limited,8.000322,99.330686,THA,RSPO Certified,Univanich Palm Oil Public Company Limited,{3318DDE5-A59E-43D2-9752-3D82E3758F55}
98.729131000158119,8.385822000010121,2575,WRI_2065,Siam Mill,Univanich Palm Oil Public Company Limited,8.385822,98.729131,THA,RSPO Certified,Univanich Palm Oil Public Company Limited,{62680EAB-9355-420A-999D-F1CD6C888AFC}
98.920750999926256,8.578792000319513,2576,WRI_2069,Topi Mill,Univanich Palm Oil Public Company Limited,8.578792,98.920751,THA,RSPO Certified,Univanich Palm Oil Public Company Limited,{066E5406-2AF7-4FF2-A0C0-5352C96B55FD}
101.975799999670258,4.079299999672485,2577,WRI_207,KKS Adela,Unknown,4.0793,101.9758,MYS,None,Unknown,{FD707987-FFC7-45CB-AF76-568130BD2A77}
102.504166999742409,2.784666999803593,2578,WRI_2070,SOU 16 Kok Foh POM,Unknown,2.784667,102.504167,MYS,None,Sime Darby Plantation Sdn Bhd,{902C3E5D-103D-411C-8A54-74C4548B6F9E}
99.034998000243732,8.055851999720714,2579,WRI_2072,Krabinoi Mill,United Palm Oil Industry Public Company Limited (UPOIC),8.055852,99.034998,THA,RSPO Certified,United Palm Oil Industry Public Company Limited (UPOIC),{35CDE75A-C3FB-4C81-8F0C-6DED38639E66}
100.173249999934498,1.703472000079574,2580,WRI_2074,Aek Raso Palm Oil Mill,Unknown,1.703472,100.17325,IDN,None,PT Perkebunan Nusantara III,{5F30E810-08D2-469A-A5E8-1536599F7763}
99.616667000331475,2.83333299988891,2581,WRI_2075,Air Batu POM,PT Perkebunan Nusantara IV (PERSERO),2.833333,99.616667,IDN,RSPO Certified,PT Perkebunan Nusantara IV (PERSERO),{C973A94E-F483-44EC-A0D4-B118399767FA}
111.614805999910033,-2.305555999693262,2582,WRI_2077,Sulung POM,Unknown,-2.305556,111.614806,IDN,None,PT Sawit Sumbermas Sarana,{02E19FB7-811C-4C63-B07D-9FCA52F6BB50}
100.590610999961712,1.660221999696434,2583,WRI_2078,Kayangan and Kencana POM,Unknown,1.660222,100.590611,IDN,None,PT Salim Ivomas Pratama Tbk,{73AA798B-5127-4D1B-A3D0-55E1ECF8BE07}
98.947221999559858,3.593332999798039,2584,WRI_2079,Adolina POM,PT Perkebunan Nusantara IV (PERSERO),3.593333,98.947222,IDN,RSPO Certified,PT Perkebunan Nusantara IV (PERSERO),{FBC5E9E5-9DFF-42F8-B575-5406ADA236B6}
100.700611000076165,4.27436099994212,2585,WRI_2080,Changkat Chermin,Kuala Lumpur Kepong Berhad,4.274361,100.700611,MYS,RSPO Certified,Kuala Lumpur Kepong Berhad,{C97C7649-7ACD-472B-B49B-6A788016C283}
101.463279000037289,3.265156000271448,2586,WRI_2081,Tuan Mee POM,Unknown,3.265156,101.463279,MYS,None,Kuala Lumpur Kepong Berhad,{03F4F945-0772-4026-92FE-ABC846961A1E}
103.468711000391806,1.780617000323921,2587,WRI_2082,SOU 24 Hadapan Oil Mill,Unknown,1.780617,103.468711,MYS,None,Sime Darby Plantation Sdn Bhd,{F044AA9A-8AF6-4526-BDE6-A8BC0D207CE8}
102.996577000088109,2.178013000232458,2588,WRI_2083,SOU 20 Chaah,Sime Darby Plantation Sdn Bhd,2.178013,102.996577,MYS,RSPO Certified,Sime Darby Plantation Sdn Bhd,{B6D4CB8B-59A6-4036-A9AA-A9DEAB05A4CE}
101.485750000238383,3.694999999620508,2589,WRI_2084,Tanjong Malim POM,Unknown,3.695,101.48575,MYS,None,Kuala Lumpur Kepong Berhad,{2444D7FD-9923-459F-AE23-A420FA7F96EF}
150.086927000294452,-5.484085000133122,2590,WRI_2085,Waraston,New Britain Palm Oil Ltd,-5.484085,150.086927,PNG,RSPO Certified,New Britain Palm Oil Ltd,{288C3F34-1FEE-41E6-A300-C86884FA99C5}
116.149999999652124,-3.500000000410684,2591,WRI_2088,PT Bersama Sejahtera Sakti-Gunung Aru POM,Sime Darby Plantation Sdn Bhd,-3.5,116.15,IDN,RSPO Certified,Sime Darby Plantation Sdn Bhd,{E9AFB07D-738E-4568-ACC5-508F93B07927}
100.070169000208153,2.317250000362519,2592,WRI_2089,Negeri Lama Mill,Socfin Group (PT Socfindo and Socfinco SA),2.31725,100.070169,IDN,RSPO Certified,Socfin Group (PT Socfindo and Socfinco SA),{4E8287B9-D654-4F89-889C-BE3EC13BA929}
103.644499999789417,1.730999999695295,2593,WRI_209,KKS Kulai,Unknown,1.731,103.6445,MYS,None,Unknown,{838D05EB-C776-4EF9-B2A8-A27E482BC14C}
99.955278000358405,2.058055999795233,2594,WRI_2090,Aek Nabara Selatan Palm Oil Mill,PT Perkebunan Nusantara III,2.058056,99.955278,IDN,RSPO Certified,PT Perkebunan Nusantara III,{029548C0-DD16-424D-B7CD-55D02415943D}
99.573889000126272,2.701111000170123,2595,WRI_2091,Gunung Melayu,PT PP London Sumatra Indonesia Tbk,2.701111,99.573889,IDN,RSPO Certified,PT PP London Sumatra Indonesia Tbk,{1DB48664-BB9C-49E2-814B-AAAEE24A5F26}
98.267777999582705,3.478055999700453,2596,WRI_2092,Turangie,Unknown,3.478056,98.267778,IDN,None,PT PP London Sumatra Indonesia Tbk,{8C8FB04B-9A1F-4A49-8281-A4827C136BE2}
-3.528199999848837,5.281733000126088,2597,WRI_2094,Usine SAMO POM,SARL AGRIVAR: Agro Industrie VariÈe,5.281733,-3.5282,CIV,RSPO Certified,SARL AGRIVAR: Agro Industrie Vari??e,{2D4189B6-F780-4CEE-9280-ACB4E858E80A}
117.092818999739947,5.688882999599135,2598,WRI_2095,Ribubonus POM,PPB Oil Palms Berhad,5.688883,117.092819,MYS,RSPO Certified,PPB Oil Palms Berhad,{5D65B9D8-A356-4EFB-8AB3-E354CDB39BA4}
101.824999999774676,0.434444000123279,2599,WRI_2099,Buatan I POM,Unknown,0.434444,101.825,IDN,None,PT Inti Indosawit Subur,{71252261-0518-4149-9FC3-56FB413BD3FA}
102.730299999638575,2.488600000264618,2600,WRI_21,Chin Teck Plantations,Unknown,2.4886,102.7303,MYS,None,Unknown,{4329D068-A96D-4F68-90C8-166409BCD368}
101.868889000390695,0.456666999571679,2601,WRI_2100,Buatan II POM,PT Inti Indosawit Subur,0.456667,101.868889,IDN,RSPO Certified,PT Inti Indosawit Subur,{FE301F41-F750-4C4C-9F53-6591AED29ECC}
110.81751100001803,-2.433267000412588,2602,WRI_2101,Paku Juang Mill,Cargill Incorporated,-2.433267,110.817511,IDN,RSPO Certified,Cargill Incorporated,{643CD522-5231-4F0F-9562-00CE949B9D03}
116.266417000014329,0.265332999791982,2603,WRI_2104,Cakara POM,R.E.A. Holdings Plc,0.265333,116.266417,IDN,RSPO Certified,R.E.A. Holdings Plc,{F62B165B-9261-4F13-B5C7-F9F8B930F3A5}
111.01799699973796,-2.483052999653151,2604,WRI_2105,Manis Mata Mill,Unknown,-2.483053,111.017997,IDN,None,Cargill Incorporated,{3FE4C875-753E-4209-B727-D38CEAC1CBE6}
99.839444000327433,2.319166999868984,2605,WRI_2106,Padang Halaban Mill,Unknown,2.319167,99.839444,IDN,None,PT Smart Tbk,{D4346782-41D0-4E79-8DE3-C38B4DAFDB43}
116.150138999569293,0.257500000223615,2606,WRI_2108,Perdana POM,R.E.A. Holdings Plc,0.2575,116.150139,IDN,RSPO Certified,R.E.A. Holdings Plc,{CAADF48D-7A6C-4A7E-AFF3-9FFCC6BBFCA5}
112.539722000390171,-2.381111000143629,2607,WRI_2109,PKS Sukajadi Sawit Mekar 1,PT Agrowiratama,-2.381111,112.539722,IDN,RSPO Certified,PT Agrowiratama,{754E7A4A-74B5-4D2D-9763-E52EE9101361}
103.640100000323827,1.826900000097332,2608,WRI_211,KKS Penggeli,Unknown,1.8269,103.6401,MYS,RSPO Certified,Unknown,{996E1F8F-0C92-4802-8079-B5D683B8EB80}
112.602610999882629,-2.370249999591618,2609,WRI_2110,PKS Sukajadi Sawit Mekar 2,PT Agrowiratama,-2.37025,112.602611,IDN,RSPO Certified,PT Agrowiratama,{5668B32A-F892-42C4-95EC-459311BECD9F}
103.748138999732603,-2.350693999898619,2610,WRI_2111,PT Berkat Sawit Sejati POM,PT Berkat Sawit Sejati,-2.350694,103.748139,IDN,RSPO Certified,PT Berkat Sawit Sejati,{B0ED1C36-6C87-4AEF-B7F0-1229EEF70522}
112.647611000011111,-2.478166999575666,2611,WRI_2112,PT MAJU ANEKA SAWIT & GAP POM,PT Agrowiratama,-2.478167,112.647611,IDN,RSPO Certified,PT Agrowiratama,{91F7DEA5-3794-4A06-A81C-968DDC291924}
112.598830999659839,-1.595843999746644,2612,WRI_2113,PT. Unggul Lestari,PT. Unggul Lestari,-1.595844,112.598831,IDN,RSPO Certified,PT. Unggul Lestari,{386F2638-919F-4FEE-9343-6C572BBF135C}
160.218450000111716,-9.443133000181401,2613,WRI_2116,Tetere Mill,Unknown,-9.443133,160.21845,SLB,None,New Britain Palm Oil Ltd,{ECF0DD54-714A-4ACA-BD73-5302AACA0BBD}
151.010971899952011,-5.311114879776491,2614,WRI_2117,Hargy Mill,SIPEF Group,-5.31111488,151.0109719,PNG,RSPO Certified,SIPEF Group,{F1A6798A-65D8-4887-A91B-B9DB3FDECF38}
148.160793000111312,-8.769183999692867,2615,WRI_2118,Mamba Mill,New Britain Palm Oil Ltd,-8.769184,148.160793,PNG,RSPO Certified,New Britain Palm Oil Ltd,{E1C4C443-292E-408F-9DFE-9026A185211E}
148.198704999797286,-8.743386000189822,2616,WRI_2119,Sangara Mill,New Britain Palm Oil Ltd,-8.743386,148.198705,PNG,RSPO Certified,New Britain Palm Oil Ltd,{104A18E0-079B-43B6-86BA-94A56A890A69}
99.333333000371198,3.100000000268615,2617,WRI_2121,Dolok Sinumbah POM,PT Perkebunan Nusantara IV (PERSERO),3.1,99.333333,IDN,RSPO Certified,PT Perkebunan Nusantara IV (PERSERO),{8907817F-6284-4C50-8A96-477F958D6072}
99.23333300018551,2.983333000125407,2618,WRI_2123,Bah Jambi POM,PT Perkebunan Nusantara IV (PERSERO),2.983333,99.233333,IDN,RSPO Certified,PT Perkebunan Nusantara IV (PERSERO),{878276BD-045C-451D-967C-4889C8C59A69}
104.128241999651792,-2.612778000095768,2619,WRI_2126,Sungai Lilin,Unknown,-2.612778,104.128242,IDN,None,Cargill Incorporated,{5387D36C-3D45-4CB0-B7CF-20A60A3A02C4}
103.943999999856018,-2.54959999967551,2620,WRI_2127,Tanjung Dalam,Unknown,-2.5496,103.944,IDN,None,Cargill Incorporated,{491A91A7-352C-4BE3-AF3B-B19C206AB807}
98.059444000435434,4.231943999967285,2621,WRI_2128,Sungai Liput Mill,Unknown,4.231944,98.059444,IDN,None,Socfin Group (PT Socfindo and Socfinco SA),{5AAF48F9-3F3F-4D17-B73B-B4E308B3C064}
99.626587999719206,0.198959000182519,2622,WRI_2129,PT Agrowiratama POM,PT Agrowiratama,0.198959,99.626588,IDN,RSPO Certified,PT Agrowiratama,{184097A7-439A-4861-A65E-03D3777A969C}
102.879799999875786,2.045600000400018,2623,WRI_213,Ban Dung Palm Oil Industries Sdn Bhd,Unknown,2.0456,102.8798,MYS,None,Unknown,{6E591085-D086-441C-B380-E7C29EEFBE97}
104.216666999890791,1.633332999591959,2624,WRI_2131,Siang,Unknown,1.633333,104.216667,MYS,None,Johor Corporation,{89ECD5D8-598F-4A60-8138-7BEF90FF4FE7}
103.966666999875699,1.966666999628416,2625,WRI_2132,Tunjuk Laut,Johor Corporation,1.966667,103.966667,MYS,RSPO Certified,Johor Corporation,{48BEF18D-7E60-4CAB-8AE1-40A2B1E7FBE5}
101.862638999649207,4.202694000220307,2626,WRI_2133,SOU 10 Bukit Puteri POM,Unknown,4.202694,101.862639,MYS,None,Sime Darby Plantation Sdn Bhd,{F454AF6C-8197-49A1-8457-AB1E0A11FC7C}
116.85194400014268,1.12277800015376,2627,WRI_2136,PT Swakarsa Sinarsentosa Mill,Unknown,1.122778,116.851944,IDN,None,PT Swakarsa Sinarsentosa,{D95C5756-5EB6-4973-889F-5039AC9529A9}
104.032500000438077,-2.186388999892994,2628,WRI_2137,Tirta Agung Mill,Unknown,-2.186389,104.0325,IDN,None,PT PP London Sumatra Indonesia Tbk,{BCE0CA64-6E03-43FF-AAEE-321A7A1E409D}
99.110666999805034,3.288066999568655,2629,WRI_2138,Pabatu Mill,Unknown,3.288067,99.110667,IDN,None,PT Perkebunan Nusantara IV (PERSERO),{0F71FBFE-01C2-44F2-BC5A-86F4B605FAF9}
105.183367000341235,-4.851550000079501,2630,WRI_2139,PKS Tunas Baru Lampung,PT Tunas Baru Lampung Tbk,-4.85155,105.183367,IDN,RSPO Certified,PT Tunas Baru Lampung Tbk,{A380F658-3DE1-432C-8183-0C167900A1E0}
103.49779999978378,1.937500000386584,2631,WRI_214,KKS Belitong,Unknown,1.9375,103.4978,MYS,None,Unknown,{4D2E85D5-9F9E-4342-92F7-B2DC684D2EB4}
103.588832999735402,0.256500000319352,2632,WRI_2143,Teluk Bakau POM,Sime Darby Plantation Sdn Bhd,0.2565,103.588833,IDN,RSPO Certified,Sime Darby Plantation Sdn Bhd,{8C303A60-E499-4167-A369-E54B9F8090A9}
99.042999999656899,3.331868999726455,2633,WRI_2147,Bangun Bandar Mill,Unknown,3.331869,99.043,IDN,None,Socfin Group (PT Socfindo and Socfinco SA),{7BFD7DA1-0BA6-4301-90E2-3FB110E7409A}
112.109721999861137,-2.360832999858877,2634,WRI_2148,Hanau Mill,Unknown,-2.360833,112.109722,IDN,None,PT Smart Tbk,{C702D878-1A89-4B9C-BC34-22FB1F3BC9D2}
103.676800000214996,1.765699999958779,2635,WRI_215,KKS Bukit Besar,Unknown,1.7657,103.6768,MYS,None,Unknown,{35BF8F78-8292-4F49-A04B-7496B8E50CC1}
102.074999999789796,-0.049999999585723,2636,WRI_2153,Pabrik Kelapa Sawit Pangkalan Lesung POM,PT Musim Mas,-0.05,102.075,IDN,RSPO Certified,PT Musim Mas,{949855C3-42A4-4F50-AE6A-DD163DB0EB77}
103.148700000106587,3.966899999921213,2637,WRI_2159,Bukit Sagu POM,FELDA,3.9669,103.1487,MYS,RSPO Certified,FELDA,{A4D3C61A-1B09-4ADC-83FC-4699B13D9343}
100.918299999795025,5.673300000346068,2638,WRI_216,Elite Palms Industries Sdn Bhd,Unknown,5.6733,100.9183,MYS,None,Unknown,{EA1C8DE5-403A-4A65-8911-26CA7FB3EDCD}
119.006599999651556,5.150900000143742,2639,WRI_2160,KKS Baiduri Ayu,FELDA,5.1509,119.0066,MYS,RSPO Certified,FELDA,{4130C261-76B5-4576-BC48-A3F359AC701C}
119.189200000380495,5.19530000020466,2640,WRI_2161,KKS Fajar Harapan,FELDA,5.1953,119.1892,MYS,RSPO Certified,FELDA,{FF9DA62C-4338-43CF-8072-ED548EE7C7E4}
104.103332999617393,1.578332999664937,2641,WRI_2162,Semenchu POM,Unknown,1.578333,104.103333,MYS,None,FELDA,{07E1AC08-3FFA-451F-AABB-EA0DBC497B96}
102.559150000081203,3.590383000230533,2642,WRI_2163,Jengka 18 POM,FELDA,3.590383,102.55915,MYS,RSPO Certified,FELDA,{EE06A8C9-B9B4-4333-A141-748A64AAF10B}
102.60166700017048,3.684444000112123,2643,WRI_2165,Jengka 8 POM,FELDA,3.684444,102.601667,MYS,RSPO Certified,FELDA,{156194C0-6F19-4328-A16F-8009B40B53C8}
103.649999999795142,1.733332999689456,2644,WRI_2167,Kulai POM,FELDA,1.733333,103.65,MYS,RSPO Certified,FELDA,{159689CD-D424-4F6F-BBF8-63091F7173E7}
102.815466999886624,3.878966999825871,2645,WRI_2168,Lepar Utara 4 POM,FELDA,3.878967,102.815467,MYS,RSPO Certified,FELDA,{495C70FF-5DEF-4FAC-964D-EC10449F436C}
116.728917000087208,1.250806000448616,2646,WRI_2169,PT DSN Mill 2,Unknown,1.250806,116.728917,IDN,None,PT Dharma Satya Nusantara Palm Oil (PT DSN),{C90CA429-259D-4BEF-B94C-F0D9A6D22D7A}
102.150999999787217,5.807399999659776,2647,WRI_217,Kilang Kelapa Sawit Kemahang,Unknown,5.8074,102.151,MYS,None,Unknown,{0CFED2EB-56E0-47EA-AD30-E8DCF3F47499}
103.333055999705138,1.911666999868068,2648,WRI_2170,Bukit Benut POM,Sime Darby Plantation Sdn Bhd,1.911667,103.333056,MYS,RSPO Certified,Sime Darby Plantation Sdn Bhd,{97E1A2CD-7395-4F03-9672-155399DE0C0A}
100.453332999576489,4.990000000280138,2649,WRI_2171,Chersonese POM,Sime Darby Plantation Sdn Bhd,4.99,100.453333,MYS,RSPO Certified,Sime Darby Plantation Sdn Bhd,{06D84193-85CF-4208-A8C4-371F2D5BF18B}
101.093611000240017,4.890000000225668,2650,WRI_2173,SOU 3 Elphil Mill,Sime Darby Plantation Sdn Bhd,4.89,101.093611,MYS,RSPO Certified,Sime Darby Plantation Sdn Bhd,{723EDC74-361C-4CC9-A57D-8B3610C5D3E4}
100.857222000322054,3.928055999621318,2651,WRI_2174,Flemington POM,Sime Darby Plantation Sdn Bhd,3.928056,100.857222,MYS,RSPO Certified,Sime Darby Plantation Sdn Bhd,{459B3F48-4976-4556-8BCD-3F09C63AC9BC}
101.792785999562824,2.655302999718193,2652,WRI_2176,SOU 14 Tanah Merah,Sime Darby Plantation Sdn Bhd,2.655303,101.792786,MYS,RSPO Certified,Sime Darby Plantation Sdn Bhd,{BBBDF73B-6A2E-46FE-9F30-C8D4B3F2A8D3}
101.35000000001547,2.916666999740796,2653,WRI_2177,SOU 9 West Mill,Sime Darby Plantation Sdn Bhd,2.916667,101.35,MYS,RSPO Certified,Sime Darby Plantation Sdn Bhd,{04EE34F1-2BBC-4559-B3A8-407287257446}
102.27480000014468,4.999899999963188,2654,WRI_218,Kilang Kelapa Sawit Paloh 3,Unknown,4.9999,102.2748,MYS,None,Unknown,{4EF5A2AC-6C3E-4593-9EE3-5060ACE40EF1}
-74.181285999908425,10.548546999941093,2655,WRI_2182,Extractora Tequendama,Daabon Group,10.548547,-74.181286,COL,RSPO Certified,Daabon Group,{8A95F89E-3B44-4450-A4CC-567E24141AF8}
117.29083300018965,6.203889000337487,2656,WRI_2183,Sri Kamusan Palm Oil Mill,PPB Oil Palms Berhad,6.203889,117.290833,MYS,RSPO Certified,PPB Oil Palms Berhad,{52CE5109-A856-45B6-97B9-23B809E203F8}
118.588200000081883,5.083900000334522,2657,WRI_2184,Lungmanis POM,Kuala Lumpur Kepong Berhad,5.0839,118.5882,MYS,RSPO Certified,Kuala Lumpur Kepong Berhad,{FEC9E788-8A3D-491E-8DAA-E38505A05856}
118.571500000048175,5.019300000366144,2658,WRI_2185,Rimmer POM,Kuala Lumpur Kepong Berhad,5.0193,118.5715,MYS,RSPO Certified,Kuala Lumpur Kepong Berhad,{3E937680-EE7B-4362-BEE8-6687CA09E363}
118.210000000243724,5.300000000012888,2659,WRI_2186,Asia POM,Carotino/ JC Chang Group,5.3,118.21,MYS,RSPO Certified,Carotino/ JC Chang Group,{5AC06419-4B40-4B58-A30D-292C1135501C}
-88.559813999757267,15.582959000387486,2660,WRI_2191,Extractora del Atlantico S.A.,Corporacion Agroindustrial del Caribe S.A,15.582959,-88.559814,GTM,RSPO Certified,Corporacion Agroindustrial del Caribe S.A,{A1C27F9E-7C32-4C6C-A5A6-48DE58D75361}
-73.455428000341627,7.706147000272036,2661,WRI_2192,INDUSTRIAL AGRARIA LA PALMA LIMITADA-INDUPALMA LTDA,INDUSTRIAL AGRARIA LA PALMA LIMITADA-INDUPALMA LTDA,7.706147,-73.455428,COL,RSPO Certified,INDUSTRIAL AGRARIA LA PALMA LIMITADA-INDUPALMA LTDA,{015031FF-1161-4226-9C0D-343F8BE9FC2F}
101.895278000008517,2.528333000176719,2662,WRI_2193,SOU 15 - Sua Betong POM,Sime Darby Plantation Sdn Bhd,2.528333,101.895278,MYS,RSPO Certified,Sime Darby Plantation Sdn Bhd,{A517C21C-5DAE-43C7-8CF5-8E8B873A2BC2}
