datetime,timestamp,location,latitude,longitude,request_status,precipIntensityMax_mmhr,precipIntensitySum_mm,temperatureMax_C,temperatureMin_C,temperatureMean_C,humidityMean,no_daily,no_hourly,uvIndex,sunshineTime
2017-08-12 17:00:00+08:00,1502528400,Kota Pinang,1.86953,100.216406,200.0,,,,,,,True,True,,
2017-08-13 17:00:00+08:00,1502614800,Kota Pinang,1.86953,100.216406,200.0,,,,,,,True,True,,
2017-08-14 17:00:00+08:00,1502701200,Kota Pinang,1.86953,100.216406,200.0,,,,,,,True,True,,
2017-08-15 17:00:00+08:00,1502787600,Kota Pinang,1.86953,100.216406,200.0,,,,,,,True,True,,
2017-08-16 17:00:00+08:00,1502874000,Kota Pinang,1.86953,100.216406,200.0,,,,,,,True,True,,
2017-08-17 17:00:00+08:00,1502960400,Kota Pinang,1.86953,100.216406,200.0,,,,,,,True,True,,
2017-08-18 17:00:00+08:00,1503046800,Kota Pinang,1.86953,100.216406,200.0,,,,,,,True,True,,
2017-08-19 17:00:00+08:00,1503133200,Kota Pinang,1.86953,100.216406,200.0,,,,,,,True,True,,
2017-08-20 17:00:00+08:00,1503219600,Kota Pinang,1.86953,100.216406,200.0,,,,,,,True,True,,
2017-08-21 17:00:00+08:00,1503306000,Kota Pinang,1.86953,100.216406,200.0,,,,,,,True,True,,
2017-08-22 17:00:00+08:00,1503392400,Kota Pinang,1.86953,100.216406,200.0,,,,,,,True,True,,
2017-08-23 17:00:00+08:00,1503478800,Kota Pinang,1.86953,100.216406,200.0,,,,,,,True,True,,
2017-08-24 17:00:00+08:00,1503565200,Kota Pinang,1.86953,100.216406,200.0,,,,,,,True,True,,
2017-08-25 17:00:00+08:00,1503651600,Kota Pinang,1.86953,100.216406,200.0,,,,,,,True,True,,
2017-08-26 17:00:00+08:00,1503738000,Kota Pinang,1.86953,100.216406,200.0,,,,,,,True,True,,
2017-08-27 17:00:00+08:00,1503824400,Kota Pinang,1.86953,100.216406,200.0,,,,,,,True,True,,
2017-08-28 17:00:00+08:00,1503910800,Kota Pinang,1.86953,100.216406,200.0,,,,,,,True,True,,
