datetime,timestamp,location,latitude,longitude,request_status,precipIntensityMax_mmhr,precipIntensitySum_mm,temperatureMax_C,temperatureMin_C,temperatureMean_C,humidityMean,no_daily,no_hourly,uvIndex,sunshineTime
2017-04-22 17:00:00+08:00,1492851600,Jambi,-1.687136,103.554421,200.0,,0.0,31.2,23.4,26.74857142857143,0.8842857142857142,True,False,1.44,
2017-04-23 17:00:00+08:00,1492938000,Jambi,-1.687136,103.554421,200.0,,0.0,32.01,24.01,27.885,0.86375,True,False,1.44,
2017-04-24 17:00:00+08:00,1493024400,Jambi,-1.687136,103.554421,200.0,,0.0,32.01,25.21,27.13375,0.8987499999999999,True,False,2.09,
2017-04-25 17:00:00+08:00,1493110800,Jambi,-1.687136,103.554421,200.0,,0.0,29.6,24.12,26.71125,0.8699999999999999,True,False,1.44,
2017-04-26 17:00:00+08:00,1493197200,Jambi,-1.687136,103.554421,200.0,,0.0,30.42,23.01,25.83375,0.9,True,False,1.2,
2017-04-27 17:00:00+08:00,1493283600,Jambi,-1.687136,103.554421,200.0,,0.0,31.62,23.6,26.49625,0.8925,True,False,2.69,
2017-04-28 17:00:00+08:00,1493370000,Jambi,-1.687136,103.554421,200.0,,0.0,30.2,24.2,25.895,0.9425,True,False,1.3199999999999998,
2017-04-29 17:00:00+08:00,1493456400,Jambi,-1.687136,103.554421,200.0,,0.0,31.01,23.6,26.3675,0.8975,True,False,1.3199999999999998,
2017-04-30 17:00:00+08:00,1493542800,Jambi,-1.687136,103.554421,200.0,,0.0,31.01,24.01,26.7575,0.8999999999999999,True,False,0.84,
2017-05-01 17:00:00+08:00,1493629200,Jambi,-1.687136,103.554421,200.0,,0.0,31.82,25.01,27.86625,0.84875,True,False,1.3199999999999998,
2017-05-02 17:00:00+08:00,1493715600,Jambi,-1.687136,103.554421,200.0,,0.0,32.01,24.2,27.01875,0.865,True,False,1.3199999999999998,
2017-05-03 17:00:00+08:00,1493802000,Jambi,-1.687136,103.554421,200.0,,0.0,32.72,23.4,26.97125,0.8362499999999999,True,False,1.3199999999999998,
2017-05-04 17:00:00+08:00,1493888400,Jambi,-1.687136,103.554421,200.0,,0.0,31.43,23.21,26.37625,0.8799999999999999,True,False,2.09,
2017-05-05 17:00:00+08:00,1493974800,Jambi,-1.687136,103.554421,200.0,,0.0,31.82,23.6,27.09375,0.855,True,False,1.3199999999999998,
2017-05-06 17:00:00+08:00,1494061200,Jambi,-1.687136,103.554421,200.0,,0.0,32.01,23.5,26.78375,0.8371428571428572,True,False,1.3199999999999998,
2017-05-07 17:00:00+08:00,1494147600,Jambi,-1.687136,103.554421,200.0,,0.0,30.82,22.8,26.7325,0.835,True,False,0.84,
2017-05-08 17:00:00+08:00,1494234000,Jambi,-1.687136,103.554421,200.0,,0.0,30.02,24.92,27.2875,0.8674999999999999,True,False,1.3199999999999998,
2017-05-09 17:00:00+08:00,1494320400,Jambi,-1.687136,103.554421,200.0,,0.0,32.41,24.2,28.23625,0.8099999999999999,True,False,2.35,
2017-05-10 17:00:00+08:00,1494406800,Jambi,-1.687136,103.554421,200.0,,0.0,32.41,24.61,27.20875,0.87375,True,False,1.3199999999999998,
2017-05-11 17:00:00+08:00,1494493200,Jambi,-1.687136,103.554421,200.0,,0.0,28.51,24.41,25.825714285714287,0.9414285714285714,True,False,0.0,
2017-05-12 17:00:00+08:00,1494579600,Jambi,-1.687136,103.554421,200.0,,0.0,30.91,23.8,27.41375,0.84125,True,False,1.3199999999999998,
2017-05-13 17:00:00+08:00,1494666000,Jambi,-1.687136,103.554421,200.0,,0.0,32.31,24.61,27.3975,0.8512500000000001,True,False,2.09,
2017-05-14 17:00:00+08:00,1494752400,Jambi,-1.687136,103.554421,200.0,,0.0,32.01,24.61,27.58625,0.845,True,False,2.99,
2017-05-15 17:00:00+08:00,1494838800,Jambi,-1.687136,103.554421,200.0,,0.0,32.01,25.01,27.735,0.86625,True,False,1.3199999999999998,
2017-05-16 17:00:00+08:00,1494925200,Jambi,-1.687136,103.554421,200.0,,0.0,29.81,25.42,27.2725,0.89375,True,False,1.58,
2017-05-17 17:00:00+08:00,1495011600,Jambi,-1.687136,103.554421,200.0,,0.0,32.31,24.41,27.9225,0.84125,True,False,1.3199999999999998,
2017-05-18 17:00:00+08:00,1495098000,Jambi,-1.687136,103.554421,200.0,,0.0,32.82,24.81,28.46,0.8049999999999999,True,False,1.3199999999999998,
2017-05-19 17:00:00+08:00,1495184400,Jambi,-1.687136,103.554421,200.0,,0.0,31.91,25.21,27.735,0.8500000000000001,True,False,1.3199999999999998,
2017-05-20 17:00:00+08:00,1495270800,Jambi,-1.687136,103.554421,200.0,,0.0,31.62,25.01,26.89125,0.895,True,False,1.08,
2017-05-21 17:00:00+08:00,1495357200,Jambi,-1.687136,103.554421,200.0,,0.0,31.43,24.01,25.88625,0.92625,True,False,1.08,
